-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-100,-81,-71,-60,-72,-81,-105,-46,-56,-73,-76,-92,-68,-100,-67,-84,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-78,-76,-62,-98,-72,-55,-54,-59,-72,-74,-100,-61,-92,-68,-92,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-99,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-99,-74,-88,-74,-92,-73,-105,-64,-64,-66,-88,-105,-66,-105,-69,-88,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-101,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-90,-82,-74,-60,-74,-69,-70,-53,-62,-72,-71,-101,-69,-94,-66,-76,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-100,-98,-64,-61,-73,-93,-69,-49,-58,-75,-78,-95,-75,-105,-63,-85,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-86,-65,-70,-81,-82,-105,-68,-64,-66,-89,-105,-68,-103,-74,-81,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-97,-89,-55,-73,-75,-77,-53,-59,-53,-60,-74,-99,-70,-91,-72,-72,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-96,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-69,-72,-83,-80,-55,-52,-51,-68,-82,-93,-76,-105,-57,-75,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-95,-60,-67,-70,-65,-60,-64,-55,-85,-89,-95,-82,-95,-60,-90,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-99,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-102,-73,-51,-59,-66,-65,-48,-51,-40,-49,-79,-99,-66,-98,-55,-66,-105,-105,-105,-105,-105,-105,-99,-105,-105,-105,-102,-105,-105,-105,-105,-105,-105,-105,-99,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-87,-53,-70,-70,-66,-46,-60,-43,-54,-67,-97,-67,-93,-59,-68,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-90,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-94,-75,-51,-61,-62,-62,-50,-48,-54,-57,-64,-97,-72,-90,-48,-69,-105,-105,-105,-105,-105,-105,-105,-102,-105,-105,-105,-105,-105,-94,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-97,-84,-57,-72,-71,-56,-42,-48,-50,-52,-62,-89,-73,-95,-45,-72,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-103,-105,-105,-105,-105,-100,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-75,-64,-62,-65,-87,-55,-42,-50,-28,-50,-57,-86,-67,-67,-47,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-88,-105,-105,-105,-105,-99,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-89,-67,-57,-95,-65,-57,-41,-53,-43,-49,-57,-105,-68,-87,-48,-67,-105,-105,-105,-105,-105,-105,-105,-98,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-99,-67,-79,-65,-74,-59,-39,-54,-50,-50,-65,-91,-76,-88,-43,-75,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-96,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-79,-82,-67,-66,-59,-57,-52,-53,-52,-50,-58,-99,-76,-97,-45,-80,-105,-105,-105,-105,-105,-105,-104,-105,-105,-105,-105,-105,-105,-89,-105,-105,-102,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-100,-70,-89,-65,-65,-58,-47,-59,-33,-46,-52,-94,-71,-84,-48,-73,-105,-105,-105,-105,-105,-105,-102,-105,-105,-105,-105,-105,-105,-97,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-96,-76,-70,-64,-75,-62,-44,-57,-47,-49,-68,-98,-75,-105,-46,-87,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-96,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-82,-81,-78,-73,-67,-52,-49,-61,-43,-56,-66,-105,-81,-99,-44,-68,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-98,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-64,-66,-81,-79,-71,-52,-56,-66,-51,-44,-66,-90,-88,-99,-42,-92,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-96,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-101,-80,-98,-78,-70,-60,-46,-61,-50,-51,-52,-105,-71,-94,-42,-90,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-71,-70,-83,-74,-72,-57,-60,-63,-56,-49,-54,-105,-78,-81,-38,-66,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-101,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-76,-62,-82,-67,-62,-46,-63,-77,-54,-42,-66,-99,-77,-101,-52,-70,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-102,-94,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-65,-87,-81,-69,-57,-53,-62,-68,-57,-35,-58,-99,-78,-79,-43,-65,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-81,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-67,-61,-95,-81,-57,-51,-49,-64,-54,-47,-48,-105,-72,-64,-30,-64,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-92,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-82,-84,-95,-105,-59,-46,-56,-72,-63,-41,-57,-105,-74,-95,-33,-59,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-68,-67,-87,-66,-60,-43,-71,-68,-53,-36,-53,-97,-99,-77,-49,-63,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-79,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-72,-88,-101,-69,-54,-48,-74,-71,-64,-51,-56,-105,-81,-68,-53,-63,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-77,-86,-105,-84,-54,-51,-55,-64,-59,-41,-51,-105,-74,-83,-39,-74,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-88,-74,-99,-80,-75,-52,-61,-71,-55,-50,-53,-105,-97,-85,-46,-62,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-98,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-69,-75,-82,-73,-65,-41,-69,-69,-56,-50,-55,-105,-100,-88,-52,-63,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-85,-89,-95,-72,-53,-43,-63,-66,-59,-46,-58,-105,-90,-96,-55,-60,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-91,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-89,-64,-102,-96,-68,-52,-62,-64,-68,-49,-44,-105,-75,-72,-54,-67,-105,-105,-105,-105,-105,-105,-105,-105,-105,-104,-105,-105,-105,-102,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-70,-71,-105,-82,-55,-50,-70,-82,-61,-51,-49,-105,-80,-74,-62,-56,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-102,-94,-105,-105,-105,-105,-99,-105,-99,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-68,-70,-105,-71,-53,-42,-64,-84,-66,-53,-51,-105,-84,-75,-53,-68,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-61,-76,-99,-81,-56,-45,-68,-81,-63,-56,-52,-105,-83,-67,-55,-61,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-68,-85,-105,-100,-52,-40,-67,-72,-68,-56,-45,-105,-86,-81,-55,-48,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-98,-103,-103,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-60,-58,-96,-79,-63,-40,-72,-78,-78,-62,-51,-105,-87,-70,-54,-62,-105,-105,-105,-105,-105,-105,-104,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-101,-96,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-56,-55,-95,-85,-56,-45,-71,-75,-66,-59,-38,-105,-96,-81,-58,-61,-105,-105,-105,-105,-105,-104,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-62,-57,-105,-83,-53,-47,-77,-83,-76,-56,-49,-105,-93,-88,-57,-55,-105,-105,-105,-105,-105,-105,-105,-105,-105,-102,-105,-105,-105,-83,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-101,-105,-105,-105,-71,-57,-98,-105,-49,-38,-71,-64,-65,-68,-47,-105,-98,-96,-68,-53,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-98,-93,-105,-105,-105,-105,-105,-101,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-98,-105,-105,-105,-68,-57,-95,-84,-60,-43,-69,-68,-70,-64,-60,-91,-78,-74,-61,-64,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-99,-105,-98,-105,-105,-105,-105,-105,-92,-99,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-71,-71,-92,-93,-57,-56,-76,-81,-76,-74,-50,-91,-84,-76,-66,-67,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-101,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-102,-105,-105,-105,-105,-69,-66,-98,-101,-48,-42,-82,-75,-68,-66,-46,-95,-86,-66,-57,-50,-88,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-89,-105,-105,-105,-105,-90,-93,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-95,-105,-105,-105,-82,-57,-97,-83,-47,-34,-71,-76,-69,-63,-43,-89,-78,-63,-65,-48,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-102,-105,-105,-98,-100,-105,-105,-105,-105,-101,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-66,-49,-105,-83,-49,-39,-58,-105,-83,-53,-46,-105,-68,-58,-53,-53,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-80,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-52,-85,-105,-105,-40,-51,-105,-105,-105,-81,-35,-105,-103,-59,-49,-41,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-86,-52,-105,-105,-35,-44,-105,-105,-85,-54,-49,-105,-89,-56,-71,-41,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-85,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-51,-46,-105,-80,-35,-51,-105,-105,-105,-53,-41,-105,-105,-58,-48,-45,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-65,-48,-105,-105,-34,-57,-64,-105,-105,-69,-40,-105,-105,-61,-59,-46,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-87,-105,-105,-105,-105,-105,-105,-105,-77,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-58,-83,-105,-105,-43,-44,-84,-66,-69,-51,-46,-105,-71,-57,-57,-52,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-59,-43,-105,-96,-37,-48,-105,-105,-105,-60,-43,-105,-75,-50,-48,-43,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-62,-73,-80,-105,-39,-44,-105,-69,-62,-82,-42,-105,-63,-54,-50,-49,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-82,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-55,-53,-105,-105,-41,-43,-103,-105,-105,-93,-45,-105,-63,-65,-102,-39,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-95,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-50,-48,-105,-105,-34,-54,-105,-105,-91,-56,-42,-105,-71,-63,-62,-39,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-55,-57,-105,-102,-36,-43,-87,-68,-105,-67,-44,-105,-76,-55,-82,-61,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-91,-105,-105,-105,-105,-105,-53,-47,-105,-80,-49,-41,-102,-69,-105,-105,-46,-105,-70,-79,-62,-37,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-98,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-52,-60,-105,-105,-48,-50,-68,-72,-57,-51,-52,-70,-93,-58,-59,-44,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-50,-45,-105,-101,-36,-48,-105,-95,-101,-68,-44,-105,-67,-48,-57,-40,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-82,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-53,-50,-105,-105,-32,-52,-105,-67,-105,-62,-54,-105,-79,-55,-81,-37,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-74,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-57,-46,-103,-105,-35,-47,-70,-102,-102,-105,-41,-105,-72,-68,-53,-33,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-90,-105,-105,-105,-84,-105,-91,-105,-89,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-48,-42,-105,-103,-49,-40,-105,-105,-105,-102,-47,-105,-65,-60,-59,-46,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-103,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-94,-40,-105,-105,-43,-37,-105,-105,-105,-67,-46,-105,-77,-50,-64,-47,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-55,-39,-105,-76,-43,-55,-68,-69,-66,-105,-57,-105,-79,-49,-60,-39,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-80,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-44,-40,-105,-105,-48,-55,-74,-66,-105,-80,-69,-105,-76,-67,-56,-37,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-90,-105,-81,-81,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-38,-44,-105,-105,-46,-48,-105,-105,-105,-96,-56,-105,-87,-51,-93,-39,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-85,-82,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-47,-42,-105,-105,-50,-51,-105,-105,-65,-54,-49,-105,-80,-46,-105,-37,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-71,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-49,-44,-105,-105,-55,-47,-105,-105,-105,-95,-48,-105,-77,-48,-105,-41,-105,-105,-105,-105,-105,-105,-105,-81,-105,-105,-105,-105,-105,-60,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-40,-34,-105,-70,-54,-53,-105,-105,-105,-105,-50,-105,-105,-49,-105,-42,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-51,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-90,-105,-105,-105,-49,-32,-105,-105,-52,-58,-105,-105,-97,-91,-72,-105,-73,-50,-105,-46,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-103,-105,-105,-105,-105,-105,-105,-105,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-98,-105,-105,-105,-105,-57,-42,-97,-105,-52,-52,-93,-95,-95,-60,-50,-72,-70,-54,-76,-47,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-90,-105,-97,-49,-105,-105,-105,-105,-105,-105,-97,-105
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-45,-43,-105,-105,-105,-105,-105,-105,-105,-62,-52,-105,-76,-49,-58,-48,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-56,-105,-105,-105,-105,-105,-105,-105,-105
